original_name,id,stochiometry,average_pLDDT,taxond_id,lineage,scientific_name,is_ancestral,nitrogenase_type,status,chain_reference,variant,clade
Nif_Peptococcaceae_bacterium_CEB3_001.rechained.pdb,nsdb-000090,DDKK,94.22685358255451,999898,Bacteria; Bacillota; Clostridia; Eubacteriales; Peptococcaceae; ,Peptococcaceae bacterium CEB3,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Seleniivibrio_woodruffii_001.rechained.pdb,nsdb-000091,DDKK,95.57111393692777,1078050,Bacteria; Deferribacterota; Deferribacteres; Deferribacterales; Geovibrionaceae; Seleniivibrio; ,Seleniivibrio woodruffii,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Syntrophothermus_lipocalidus_001.rechained.pdb,nsdb-000092,DDKK,91.07280512820513,86170,Bacteria; Bacillota; Clostridia; Eubacteriales; Syntrophomonadaceae; Syntrophothermus; ,Syntrophothermus lipocalidus,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-iii
Nif_Verrucomicrobiae_bacterium_DG1235_001.rechained.pdb,nsdb-000093,DDKK,94.764595,,,Verrucomicrobiae bacterium DG1235,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Halanaerobium_salsuginis_001.rechained.pdb,nsdb-000094,DDKK,94.34784491440081,29563,Bacteria; Bacillota; Clostridia; Halanaerobiales; Halanaerobiaceae; Halanaerobium; ,Halanaerobium salsuginis,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Wolinella_succinogenes_001.rechained.pdb,nsdb-000095,DDKK,95.43509566968781,844,Bacteria; Campylobacterota; Epsilonproteobacteria; Campylobacterales; Helicobacteraceae; Wolinella; ,Wolinella succinogenes,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Desulfobacteraceae_bacterium_Eth-SRB2_001.rechained.pdb,nsdb-000096,DDKK,93.97159940944883,2528438,Bacteria; Thermodesulfobacteriota; Desulfobacteria; Desulfobacterales; Desulfobacteraceae; ,Desulfobacteraceae bacterium Eth-SRB2,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Herbaspirillum_frisingense_001.rechained.pdb,nsdb-000097,DDKK,95.1455333998006,92645,Bacteria; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Herbaspirillum; ,Herbaspirillum frisingense,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Desulfobotulus_alkaliphilus_001.rechained.pdb,nsdb-000098,DDKK,94.89021934197407,622671,Bacteria; Thermodesulfobacteriota; Desulfobacteria; Desulfobacterales; Desulfobacteraceae; Desulfobotulus; ,Desulfobotulus alkaliphilus,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Mangrovibacter_sp_MFB070_001.rechained.pdb,nsdb-000099,DDKK,94.85321535393818,,,Mangrovibacter sp MFB070,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Rhodospirillaceae_bacterium_BRH_c57_001.rechained.pdb,nsdb-000100,DDKK,95.41789818548386,,,Rhodospirillaceae bacterium BRH c57,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Leptolyngbya_sp_JSC-1_001.rechained.pdb,nsdb-000101,DDKK,95.00934588701685,,,Leptolyngbya sp JSC-1,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Pectinatus_cerevisiiphilus_001.rechained.pdb,nsdb-000102,DDKK,94.303789260385,86956,Bacteria; Bacillota; Negativicutes; Selenomonadales; Selenomonadaceae; Pectinatus; ,Pectinatus cerevisiiphilus,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Sulfurovum_sp_FS08-3_001.rechained.pdb,nsdb-000103,DDKK,95.54223552894211,,,Sulfurovum sp FS08-3,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Desulfonatronospira_thiodismutans_001.rechained.pdb,nsdb-000104,DDKK,94.53476476476474,488939,Bacteria; Thermodesulfobacteriota; Desulfovibrionia; Desulfovibrionales; Desulfonatronovibrionaceae; Desulfonatronospira; ,Desulfonatronospira thiodismutans,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Spirochaeta_cellobiosiphila_001.rechained.pdb,nsdb-000105,DDKK,94.07592052313885,504483,Bacteria; Spirochaetota; Spirochaetia; Spirochaetales; Spirochaetaceae; Spirochaeta; ,Spirochaeta cellobiosiphila,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Parasporobacterium_paucivorans_001.rechained.pdb,nsdb-000106,DDKK,95.17639170040485,115544,Bacteria; Bacillota; Clostridia; Lachnospirales; Lachnospiraceae; Parasporobacterium; ,Parasporobacterium paucivorans,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Bradyrhizobium_oligotrophicum_001.rechained.pdb,nsdb-000107,DDKK,94.8483218842002,44255,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Nitrobacteraceae; Bradyrhizobium; ,Bradyrhizobium oligotrophicum,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Candidatus_Electronema_sp_GS_001.rechained.pdb,nsdb-000108,DDKK,94.2912425447316,,,Candidatus Electronema sp GS,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Ruminiclostridium_hungatei_001.rechained.pdb,nsdb-000109,DDKK,95.36702743902438,48256,Bacteria; Bacillota; Clostridia; Eubacteriales; Oscillospiraceae; Ruminiclostridium; ,Ruminiclostridium hungatei,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Petroclostridium_xylanilyticum_001.rechained.pdb,nsdb-000110,DDKK,95.16758392675484,1792311,Bacteria; Bacillota; Clostridia; Eubacteriales; Oscillospiraceae; Petroclostridium; ,Petroclostridium xylanilyticum,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Treponema_primitia_001.rechained.pdb,nsdb-000111,DDKK,94.8494671314741,88058,Bacteria; Spirochaetota; Spirochaetia; Spirochaetales; Treponemataceae; Treponema; ,Treponema primitia,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Thermodesulfitimonas_autotrophica_001.rechained.pdb,nsdb-000112,DDKK,91.38931492842536,1894989,Bacteria; Bacillota; Clostridia; Thermoanaerobacterales; Thermoanaerobacteraceae; Thermodesulfitimonas; ,Thermodesulfitimonas autotrophica,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-iii
Nif_Sporomusa_termitida_001.rechained.pdb,nsdb-000113,DDKK,94.71419839679358,2377,Bacteria; Bacillota; Negativicutes; Selenomonadales; Sporomusaceae; Sporomusa; ,Sporomusa termitida,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Rhodothalassium_salexigens_001.rechained.pdb,nsdb-000114,DDKK,94.9766017964072,1086,Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodothalassiales; Rhodothalassiaceae; Rhodothalassium; ,Rhodothalassium salexigens,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Pseudodesulfovibrio_hydrargyri_001.rechained.pdb,nsdb-000115,DDKK,94.48973579262214,2125990,Bacteria; Thermodesulfobacteriota; Desulfovibrionia; Desulfovibrionales; Desulfovibrionaceae; ,Pseudodesulfovibrio hydrargyri,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Mariprofundus_ferrooxydans_001.rechained.pdb,nsdb-000116,DDKK,95.2155024630542,314344,Bacteria; Pseudomonadota; Zetaproteobacteria; Mariprofundales; Mariprofundaceae; Mariprofundus; ,Mariprofundus ferrooxydans,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Natronoflexus_pectinivorans_001.rechained.pdb,nsdb-000117,DDKK,94.44641641641641,682526,Bacteria; Bacteroidota; Bacteroidia; Marinilabiliales; Marinilabiliaceae; Natronoflexus; ,Natronoflexus pectinivorans,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Halorhodospira_halochloris_001.rechained.pdb,nsdb-000118,DDKK,95.3818625498008,1052,Bacteria; Pseudomonadota; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Halorhodospira; ,Halorhodospira halochloris,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Methanobrevibacter_curvatus_001.rechained.pdb,nsdb-000119,DDKK,93.2445658995816,49547,Archaea; Euryarchaeota; Methanomada group; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobrevibacter; ,Methanobrevibacter curvatus,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-iii
Nif_Geminisphaera_colitermitum_001.rechained.pdb,nsdb-000120,DDKK,92.29924618320611,1148786,Bacteria; Verrucomicrobiota; Opitutia; Opitutales; Opitutaceae; Geminisphaera; ,Geminisphaera colitermitum,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Methyloprofundus_sedimenti_001.rechained.pdb,nsdb-000121,DDKK,94.34627335299902,1420851,Bacteria; Pseudomonadota; Gammaproteobacteria; Methylococcales; Methylococcaceae; Methyloprofundus; ,Methyloprofundus sedimenti,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Marinobacter_sp_ES-1_001.rechained.pdb,nsdb-000122,DDKK,94.74998029556652,,,Marinobacter sp ES-1,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Labilibacter_aurantiacus_001.rechained.pdb,nsdb-000123,DDKK,94.65881592039803,,,Labilibacter aurantiacus,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Desulfacinum_infernum_001.rechained.pdb,nsdb-000124,DDKK,94.87884769539077,35837,Bacteria; Thermodesulfobacteriota; Syntrophobacteria; Syntrophobacterales; Syntrophobacteraceae; Desulfacinum; ,Desulfacinum infernum,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Desulfosarcina_cetonica_001.rechained.pdb,nsdb-000125,DDKK,94.23553149606299,90730,Bacteria; Thermodesulfobacteriota; Desulfobacteria; Desulfobacterales; Desulfosarcinaceae; Desulfosarcina; ,Desulfosarcina cetonica,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Chloroflexales_bacterium_ZM16-3_001.rechained.pdb,nsdb-000126,DDKK,91.74584210526315,2496870,Bacteria; Chloroflexota; Chloroflexia; Chloroflexales; ,Chloroflexales bacterium ZM16-3,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-iii
Nif_Leptospirillum_ferriphilum_001.rechained.pdb,nsdb-000127,DDKK,94.90240384615385,178606,Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Leptospirillum; ,Leptospirillum ferriphilum,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Biostraticola_sp_BGMRC_2031_001.rechained.pdb,nsdb-000128,DDKK,95.03711077844311,,,Biostraticola sp BGMRC 2031,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Desulfuromonadales_bacterium_GWC2_61_20_001.rechained.pdb,nsdb-000129,DDKK,95.44740226337449,,,Desulfuromonadales bacterium GWC2 61 20,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Alteromonadales_bacterium_BS08_001.rechained.pdb,nsdb-000130,DDKK,95.14381397637796,1895005,Bacteria; Pseudomonadota; Gammaproteobacteria; Alteromonadales; ,Alteromonadales bacterium BS08,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Pelobacter_acetylenicus_001.rechained.pdb,nsdb-000131,DDKK,95.10415724563207,,,Pelobacter acetylenicus,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Methanothermobacter_thermautotrophicus_001.rechained.pdb,nsdb-000132,DDKK,94.7695474137931,145262,Archaea; Euryarchaeota; Methanomada group; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanothermobacter; ,Methanothermobacter thermautotrophicus,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-iii
Nif_Desulfoglaeba_alkanexedens_001.rechained.pdb,nsdb-000133,DDKK,90.60454221770091,361111,Bacteria; Thermodesulfobacteriota; Syntrophobacteria; Syntrophobacterales; Syntrophobacteraceae; Desulfoglaeba; ,Desulfoglaeba alkanexedens,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-iii
Nif_bacterium_BMS3Bbin07_001.rechained.pdb,nsdb-000134,DDKK,95.46556179775281,2005730,Bacteria; ,bacterium BMS3Bbin07,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Opitutaceae_bacterium_EW11_001.rechained.pdb,nsdb-000135,DDKK,92.97190935390549,2161865,Bacteria; Verrucomicrobiota; Opitutia; Opitutales; Opitutaceae; ,Opitutaceae bacterium EW11,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Methanobacteriales_archaeon_HGW-Methanobacteriales-1_001.rechained.pdb,nsdb-000136,DDKK,94.39077894736842,2013815,Archaea; Euryarchaeota; Methanomada group; Methanobacteria; Methanobacteriales; ,Methanobacteriales archaeon HGW-Methanobacteriales-1,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-iii
Nif_cyanobacterium_endosymbiont_of_Epithemia_turgida_001.rechained.pdb,nsdb-000137,DDKK,95.5796115035318,718217,Bacteria; Cyanobacteriota; ,cyanobacterium endosymbiont of Epithemia turgida,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Dehalogenimonas_sp_WBC-2_001.rechained.pdb,nsdb-000138,DDKK,95.07542372881355,,,Dehalogenimonas sp WBC-2,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Deltaproteobacteria_bacterium_001.rechained.pdb,nsdb-000139,DDKK,95.04700700700701,2026735,Bacteria; Myxococcota; Myxococcia; ,Deltaproteobacteria bacterium,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Desulfobulbaceae_bacterium_A2_001.rechained.pdb,nsdb-000140,DDKK,94.57665503489532,1934250,Bacteria; Thermodesulfobacteriota; Desulfobulbia; Desulfobulbales; Desulfobulbaceae; ,Desulfobulbaceae bacterium A2,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Serpentinicella_alkaliphila_001.rechained.pdb,nsdb-000141,DDKK,94.71221774193548,1734049,Bacteria; Bacillota; Clostridia; Peptostreptococcales; Natronincolaceae; Serpentinicella; ,Serpentinicella alkaliphila,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Syntrophomonas_zehnderi_001.rechained.pdb,nsdb-000142,DDKK,94.95235294117646,404335,Bacteria; Bacillota; Clostridia; Eubacteriales; Syntrophomonadaceae; Syntrophomonas; ,Syntrophomonas zehnderi,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Firmicutes_bacterium_HGW-Firmicutes-1_001.rechained.pdb,nsdb-000143,DDKK,94.79034308779012,2013770,Bacteria; Bacillota; ,Firmicutes bacterium HGW-Firmicutes-1,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Pleomorphomonas_carboxyditropha_001.rechained.pdb,nsdb-000144,DDKK,94.69261061946904,2023338,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Pleomorphomonadaceae; Pleomorphomonas; ,Pleomorphomonas carboxyditropha,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Dethiobacter_alkaliphilus_001.rechained.pdb,nsdb-000145,DDKK,94.90306955645161,427926,Bacteria; Bacillota; Dethiobacteria; Dethiobacterales; Dethiobacteraceae; Dethiobacter; ,Dethiobacter alkaliphilus,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Desulfobulbaceae_bacterium_001.rechained.pdb,nsdb-000146,DDKK,94.6713273453094,2053307,Bacteria; Thermodesulfobacteriota; Desulfobulbia; Desulfobulbales; Desulfobulbaceae; ,Desulfobulbaceae bacterium,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Solimonas_aquatica_001.rechained.pdb,nsdb-000147,DDKK,94.97839303482587,489703,Bacteria; Pseudomonadota; Gammaproteobacteria; Nevskiales; Nevskiaceae; Solimonas; ,Solimonas aquatica,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Cellulosilyticum_lentocellum_001.rechained.pdb,nsdb-000148,DDKK,95.1126414141414,29360,Bacteria; Bacillota; Clostridia; Lachnospirales; Cellulosilyticaceae; Cellulosilyticum; ,Cellulosilyticum lentocellum,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Clostridium_populeti_001.rechained.pdb,nsdb-000149,DDKK,95.14087790110999,,,Clostridium populeti,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Chrysiogenes_arsenatis_001.rechained.pdb,nsdb-000150,DDKK,94.36113245702731,309797,Bacteria; Chrysiogenota; Chrysiogenia; Chrysiogenales; Chrysiogenaceae; Chrysiogenes; ,Chrysiogenes arsenatis,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Serratia_sp_ATCC_39006_001.rechained.pdb,nsdb-000151,DDKK,95.70881474103587,,,Serratia sp ATCC 39006,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Desulfamplus_magnetovallimortis_001.rechained.pdb,nsdb-000152,DDKK,94.69562376237623,1246637,Bacteria; Thermodesulfobacteriota; Desulfobacteria; Desulfobacterales; Desulfobacteraceae; Desulfamplus; ,Desulfamplus magnetovallimortis,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Gammaproteobacteria_bacterium_28-57-27_001.rechained.pdb,nsdb-000153,DDKK,94.40773575638507,1970513,Bacteria; Pseudomonadota; Gammaproteobacteria; ,Gammaproteobacteria bacterium 28-57-27,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Bacteroidales_bacterium_001.rechained.pdb,nsdb-000154,DDKK,95.06977068793618,2030927,Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; ,Bacteroidales bacterium,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Desulfobacterales_bacterium_C00003106_001.rechained.pdb,nsdb-000155,DDKK,94.8732703777336,1869301,Bacteria; Thermodesulfobacteriota; Desulfobacteria; Desulfobacterales; ,Desulfobacterales bacterium C00003106,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Aneurinibacillus_terranovensis_001.rechained.pdb,nsdb-000156,DDKK,95.31127411167513,278991,Bacteria; Bacillota; Bacilli; Bacillales; Paenibacillaceae; Aneurinibacillus group; Aneurinibacillus; ,Aneurinibacillus terranovensis,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Rhodopseudomonas_palustris_001.rechained.pdb,nsdb-000157,DDKK,94.34008449304174,1076,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Nitrobacteraceae; Rhodopseudomonas; ,Rhodopseudomonas palustris,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Kamptonema_001.rechained.pdb,nsdb-000158,DDKK,94.9769930417495,1501433,Bacteria; Cyanobacteriota; Cyanophyceae; Oscillatoriophycideae; Oscillatoriales; Microcoleaceae; ,Kamptonema,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Martelella_sp_BGMRC2036_001.rechained.pdb,nsdb-000159,DDKK,94.0346896551724,,,Martelella sp BGMRC2036,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Hartmannibacter_diazotrophicus_001.rechained.pdb,nsdb-000160,DDKK,94.11985236220472,1482074,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Pleomorphomonadaceae; Hartmannibacter; ,Hartmannibacter diazotrophicus,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Spirochaetes_bacterium_GWE1_32_154_001.rechained.pdb,nsdb-000161,DDKK,94.72417828685259,,,Spirochaetes bacterium GWE1 32 154,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Chloroflexi_bacterium_001.rechained.pdb,nsdb-000162,DDKK,94.52071428571429,,,Chloroflexi bacterium,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Acetobacterium_woodii_001.rechained.pdb,nsdb-000163,DDKK,94.91980142566192,33952,Bacteria; Bacillota; Clostridia; Eubacteriales; Eubacteriaceae; Acetobacterium; ,Acetobacterium woodii,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Nitrospirae_bacterium_GWC2_57_13_001.rechained.pdb,nsdb-000164,DDKK,95.3490415821501,,,Nitrospirae bacterium GWC2 57 13,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Cohaesibacter_haloalkalitolerans_001.rechained.pdb,nsdb-000165,DDKK,94.59776406712734,1162980,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Cohaesibacteraceae; ,Cohaesibacter haloalkalitolerans,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Candidatus_Magnetoovum_chiemensis_001.rechained.pdb,nsdb-000166,DDKK,95.5514519427403,1609970,Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Candidatus Magnetoovum; ,Candidatus Magnetoovum chiemensis,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Anaerotignum_neopropionicum_001.rechained.pdb,nsdb-000167,DDKK,94.68950505050505,36847,Bacteria; Bacillota; Clostridia; Lachnospirales; Anaerotignaceae; Anaerotignum; ,Anaerotignum neopropionicum,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Carboxydocella_sp_ULO1_001.rechained.pdb,nsdb-000168,DDKK,95.48211656441718,,,Carboxydocella sp ULO1,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Clostridium_pasteurianum_001.rechained.pdb,nsdb-000169,DDKK,94.86761088709677,1501,Bacteria; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium; ,Clostridium pasteurianum,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Natranaerovirga_hydrolytica_001.rechained.pdb,nsdb-000170,DDKK,94.98844410876133,680378,Bacteria; Bacillota; Clostridia; Eubacteriales; Natranaerovirga; ,Natranaerovirga hydrolytica,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Lucifera_butyrica_001.rechained.pdb,nsdb-000171,DDKK,94.56296796796796,1351585,Bacteria; Bacillota; Negativicutes; Veillonellales; Veillonellaceae; Lucifera; ,Lucifera butyrica,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Desulfuromonas_acetexigens_001.rechained.pdb,nsdb-000172,DDKK,94.45465570400823,38815,Bacteria; Thermodesulfobacteriota; Desulfuromonadia; Desulfuromonadales; Desulfuromonadaceae; Desulfuromonas; ,Desulfuromonas acetexigens,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Sporobacter_termitidis_001.rechained.pdb,nsdb-000173,DDKK,94.6760162601626,44749,Bacteria; Bacillota; Clostridia; Eubacteriales; Oscillospiraceae; Sporobacter; ,Sporobacter termitidis,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Sulfurivermis_fontis_001.rechained.pdb,nsdb-000174,DDKK,95.26286771964462,1972068,Bacteria; Pseudomonadota; Gammaproteobacteria; Thiohalomonadales; Thiohalomonadaceae; Sulfurivermis; ,Sulfurivermis fontis,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
Nif_Coleofasciculus_chthonoplastes_001.rechained.pdb,nsdb-000175,DDKK,94.17029559118237,64178,Bacteria; Cyanobacteriota; Cyanophyceae; Coleofasciculales; Coleofasciculaceae; Coleofasciculus; ,Coleofasciculus chthonoplastes,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-ii
Nif_Azoarcus_sp_CC-YHH838_001.rechained.pdb,nsdb-000176,DDKK,95.53597140039449,,,Azoarcus sp CC-YHH838,False,Nif,gold,"{'A': 'D', 'B': 'K', 'D': 'D', 'E': 'K'}",WT,nif-i
